outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
False,,34.1960784313726,35,5.70925040411218,30.6,69.3000000000001,0.1,0.9,8,0,6260,cluster,0.01129254633081,7,6.95695695695696,6,2.84802745941093,2,2.81481481481481,2,2.24405359054948,True,32,23.6096737907762,21,14.8001138841801,88.9000000000001,11.1,0
False,,33.4141104294479,35,6.28687772830261,32.6,67.4,0,0.9,9,0,6260,cluster,0.01129254633081,6,6.314,6,2.29638933981152,3,3.08,3,2.29381777829016,True,31,22.1929824561403,19,14.7015646577382,91.2000000000001,8.80000000000001,0
False,,32.9397905759162,33.5,6.30291530304811,38.2,61.8000000000001,0,0.9,10,0,6260,cluster,0.01129254633081,6,5.915,6,1.98690085308754,3,3.252,3,2.48082566900619,True,27,20.0643776824034,16,14.4562436330303,93.2000000000001,6.8,0
False,,33.2217090069284,34,6.4408332080693,43.3,56.6,0.1,0.9,11,0,6260,cluster,0.01129254633081,5,5.583,5,1.84203990184795,3,3.429,3,2.45824307178928,True,23,19.0407949790795,15,14.2397070290008,95.6000000000001,4.4,0
False,,31.8020618556701,33,7.0668381850951,48.5,51.4,0.1,0.9,12,0,6260,cluster,0.01129254633081,5,5.318,5,1.70671497327468,3,3.645,3,2.49779402673639,True,17,17.1853360488798,13,13.3339630687673,98.2000000000001,1.8,0
False,,31.5525362318841,33,7.08009002251724,55.2,44.7,0.1,0.9,13,0,6260,cluster,0.01129254633081,5,5.096,5,1.56358050640189,4,3.923,4,2.67227824150106,True,14,15.5666327568667,10,13.3608417063888,98.3000000000001,1.7,0
False,,30.7269624573379,31,7.43599698647672,58.6000000000001,41.3,0.1,0.9,14,0,6260,cluster,0.01129254633081,5,5.016,5,1.46620053198735,4,4.247,4,2.78172446514747,True,9,14.2670050761421,9,12.129955271488,98.5000000000001,1.5,0
True,41,30.5282131661442,31,7.42622990067183,63.8,36.1,0.1,0.9,15,0,6260,cluster,0.01129254633081,5,4.728,5,1.35794550700682,4.5,4.283,4,2.90119130703234,True,7,12.7331319234643,8,11.1928206722851,99.3000000000001,0.7,0
True,41,30.2290748898678,31,7.57733155378832,68.1000000000001,31.8,0.1,0.9,16,0,6260,cluster,0.01129254633081,5,4.618,4.5,1.25541865527003,5,4.46,4,3.07024428995479,True,6,11.4969818913481,7,10.5755160718896,99.4000000000001,0.6,0
True,41,29.4417952314165,30,7.69089318683895,71.3000000000001,28.6,0.1,0.9,17,0,6260,cluster,0.01129254633081,4,4.467,4,1.19118050689222,4,4.622,4,2.94059789838733,True,6,10.7620481927711,7,10.5808517196936,99.6000000000001,0.4,0
True,39,28.6127717391304,29,7.60440375360863,73.6000000000001,26.4,0,0.9,18,0,6260,cluster,0.01129254633081,4,4.332,4,1.16265902138159,4,4.856,4,3.07266399074158,True,6,9.90290290290291,6,9.87112053427491,99.9000000000001,0.1,0
True,36,27.8154235145386,28,7.94171656436926,79.1000000000001,20.9,0,0.9,19,0,6260,cluster,0.01129254633081,4,4.284,4,1.15643590397393,5,4.899,5,3.09270092314145,True,5,8.63163163163163,6,8.40923038072073,99.9000000000001,0.1,0
True,35,27.0338345864662,27,8.11694647838948,79.8000000000001,20.2,0,0.9,20,0,6260,cluster,0.01129254633081,4,4.155,4,1.11039407419168,5,5.206,5,3.36920821559013,True,5,8.40480961923848,5,8.84493769109463,99.8000000000001,0.2,0
True,33,26.3421052631579,26,8.37375698800621,83.6000000000001,16.4,0,0.9,21,0,6260,cluster,0.01129254633081,4,4.065,4,1.07553475071706,5,5.277,5,3.28850589173868,True,5,7.631,5,7.57501412539937,100,0,0
True,31,25.6125,25,8.03422101926277,88.0000000000001,12,0,0.9,22,0,6260,cluster,0.01129254633081,4,3.914,4,0.989244155908944,5,5.352,5,3.37166071839976,True,5,6.67,5,6.20830894849797,100,0,0
True,30,24.8422247446084,24,8.4114584055291,88.1,11.9,0,0.9,23,0,6260,cluster,0.01129254633081,4,3.942,4,0.991279980631103,6,5.652,5,3.5613053786498,True,5,6.407,4,6.21573414811155,100,0,0
True,29,23.9680616740088,23,8.38606418138724,90.8000000000001,9.20000000000001,0,0.9,24,0,6260,cluster,0.01129254633081,4,3.907,4,1.00714993918483,6,5.75,5,3.6698092593485,True,5,5.876,4,5.10770241889639,100,0,0
True,27,23.0739130434783,22,8.61223686498029,92.0000000000001,8.00000000000001,0,0.9,25,0,6260,cluster,0.01129254633081,4,3.724,4,0.939054843978774,6,5.675,5,3.52524821821102,True,5,5.45345345345345,4,5.08915366938907,99.9000000000001,0.1,0
True,26,22.2687830687831,21,8.27974701838109,94.5000000000001,5.5,0,0.9,26,0,6260,cluster,0.01129254633081,4,3.662,4,0.923989177425796,6,5.575,5,3.5242552404728,True,5,4.93193193193193,4,3.20056479177625,99.9000000000001,0.1,0
True,24,21.6428571428571,20,8.3040040096954,95.2000000000001,4.8,0,0.9,27,0,6260,cluster,0.01129254633081,4,3.671,4,0.911459818094029,7,6.259,6,3.87090674132044,True,5,4.727,4,3.58224384987957,100,0,0
True,22,20.6642487046632,19,8.30688687254591,96.5000000000001,3.5,0,0.9,28,0,6260,cluster,0.01129254633081,4,3.63,4,0.857379729174886,7,6.204,6,3.68325725411625,True,5,4.548,4,2.92672103214502,100,0,0
True,21,19.8464687819857,18,8.30883969702433,97.7000000000001,2.3,0,0.9,29,0,6260,cluster,0.01129254633081,3,3.536,3,0.866431763037344,5,6.395,6,4.1515027399726,True,4,4.437,4,3.5182426010723,100,0,0
True,20,18.5092024539877,17,8.10781245967757,97.8000000000001,2.2,0,0.9,30,0,6260,cluster,0.01129254633081,3,3.507,3,0.836630742920675,4,6.356,6,3.91219426920494,True,5,4.306,4,2.92067868825039,100,0,0
True,19,17.903748733536,16,7.90225598004455,98.7000000000001,1.3,0,0.9,31,0,6260,cluster,0.01129254633081,3,3.448,3,0.838627450063495,5,6.433,6,4.0845453847399,True,4,4.09009009009009,4,1.94156162751671,99.9000000000001,0.1,0
True,19,17.0505050505051,15,7.74123647547124,99.0000000000001,1,0,0.9,32,0,6260,cluster,0.01129254633081,3,3.447,3,0.856265729782525,5,6.516,6,3.99896786683764,True,4,4.04504504504505,4,2.82930697361101,99.9000000000001,0.1,0
True,18,15.9848484848485,14,7.04278215853641,99.0000000000001,1,0,0.9,33,0,6260,cluster,0.01129254633081,3,3.343,3,0.832677008209065,5,6.567,6,4.18443676018649,True,4,3.75875875875876,3,1.29249038381456,99.9000000000001,0.1,0
True,16,15.1597989949749,14,6.47217406638037,99.5000000000001,0.5,0,0.9,34,0,6260,cluster,0.01129254633081,3,3.327,3,0.80254034166514,5,6.609,6,3.94006586239367,True,4,3.68468468468468,3,1.51260161288919,99.9000000000001,0.1,0
True,15,14.3911735205617,12,6.54415159415204,99.7000000000001,0.3,0,0.9,35,0,6260,cluster,0.01129254633081,3,3.267,3,0.793543319548467,5,6.587,6,4.096392437255,True,4,3.618,3,1.42059001826706,100,0,0
True,14,13.7867203219316,12,6.04866121744224,99.4000000000001,0.6,0,0.9,36,0,6260,cluster,0.01129254633081,3,3.244,3,0.792757213779856,6,6.746,6,4.26819446604767,True,4,3.583,3,1.2062798182843,100,0,0
True,11,12.747,11,5.42466505878474,100,0,0,0.9,37,0,6260,cluster,0.01129254633081,3,3.206,3,0.780745797298967,6,7.004,6,4.46138812478807,True,4,3.3973973973974,3,1.05277802732012,99.9000000000001,0.1,0
True,11,12.4174174174174,11,5.26161777008701,99.9000000000001,0.1,0,0.9,38,0,6260,cluster,0.01129254633081,3,3.187,3,0.769435507368876,6,6.96,6,4.43174909037053,True,4,3.431,3,1.18120235353643,100,0,0
True,10,12.2612612612613,11,5.16425021577208,99.9000000000001,0.1,0,0.9,39,0,6260,cluster,0.01129254633081,3,3.134,3,0.751028627949694,6,6.932,6,4.32103876400108,True,4,3.415,3,0.962691539383202,100,0,0
True,10,11.5555555555556,10,4.68429389299418,99.9000000000001,0.1,0,0.9,40,0,6260,cluster,0.01129254633081,3,3.11,3,0.756240702422185,6,7.077,6,4.51830399597017,True,4,3.34734734734735,3,0.91613851586467,99.9000000000001,0.1,0
True,9,10.967,10,4.63723096254651,100,0,0,0.9,41,0,6260,cluster,0.01129254633081,3,3.087,3,0.759888807655436,6,7.005,6,4.53000827813813,True,4,3.26126126126126,3,0.849430599374643,99.9000000000001,0.1,0
True,9,10.4784784784785,9,4.04767475944468,99.9000000000001,0.1,0,0.9,42,0,6260,cluster,0.01129254633081,3,3.056,3,0.739502535492611,7,7.294,7,4.74674246194166,True,4,3.19539078156313,3,0.817456584860293,99.8000000000001,0.2,0
True,9,10.055,9,3.73335974693037,100,0,0,0.9,43,0,6260,cluster,0.01129254633081,3,3.004,3,0.722484601912041,7,7.221,7,4.63078384293631,True,4,3.17185929648241,3,0.839724805544496,99.5000000000001,0.5,0
True,9,9.69669669669669,9,3.34937567563204,99.9000000000001,0.1,0,0.9,44,0,6260,cluster,0.01129254633081,3,2.99,3,0.699928567783885,7,7.29,7,4.58147356207585,True,4,3.13266331658291,3,0.842637902890675,99.5000000000001,0.5,0
True,8,9.286,9,2.7488550343734,100,0,0,0.9,45,0,6260,cluster,0.01129254633081,3,2.976,3,0.709523783956535,7,7.355,7,4.48898373799683,True,4,3.10610610610611,3,0.783176939696021,99.9000000000001,0.1,0
True,8,8.925,8,2.50945711260424,100,0,0,0.9,46,0,6260,cluster,0.01129254633081,3,2.946,3,0.721861482557423,7,7.51,7,4.85488413867932,True,4,3.09309309309309,3,0.729983025528609,99.9000000000001,0.1,0
