outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,33,32.6267379679144,33,4.9757413174935,93.5000000000001,6.5,0,0.1,0,1.15,6260,distributed,0.0192,18,15.582,15,3.86591205280203,5,5.763,5,4.26624319513082,True,18,18.119,18,5.5184091004564,100,0,0
True,34,33.344385026738,33,4.85392040915232,93.5000000000001,6.5,0,0.1,0,1.2,6260,distributed,0.0192,18,16.285,16,3.16066053223056,8,6.2,5,4.42289497953546,True,17,18.268,16,5.24634882561196,100,0,0
True,37,35.0972222222222,36,4.84683509785188,79.2000000000001,20.8,0,0.1,0,1.25,6260,distributed,0.0192,20,17.931,17,4.8460539617301,6,4.78,4,3.89610061471723,True,24,22.4174174174174,23,6.73158608264984,99.9000000000001,0.1,0
True,27,27.3732394366197,27,5.52172662839865,99.4000000000001,0.6,0,0.1,0,1.3,6260,distributed,0.0192,11,9.907,10,2.49686823841387,4,5.93,5,3.74420886169562,True,9,11.3743743743744,11,5.02027759901334,99.9000000000001,0.1,0
True,26,26.7557557557558,26,4.28774873256328,99.9000000000001,0.1,0,0.1,0,1.35,6260,distributed,0.0192,12,11.67,12,2.3149730020024,7,6.951,6,4.05322081806555,True,11,11.573,11,3.32214855176586,100,0,0
True,27,27.1021233569262,27,5.54498885995069,98.9000000000001,1.1,0,0.1,0,1.4,6260,distributed,0.0192,11,9.803,10,2.53932884833769,6,6.154,5,4.3306216643803,True,11,11.4824824824825,11,5.00784604050572,99.9000000000001,0.1,0
True,29,29.7246963562753,29,5.24743212782601,98.8000000000001,1.2,0,0.1,0,1.45,6260,distributed,0.0192,13,11.891,12,2.88775327893503,5,5.747,5,3.85058320258114,True,13,14.1735205616851,13,5.0953772727329,99.7000000000001,0.3,0
True,27,27.7376884422111,27,4.52447689121214,99.5000000000001,0.5,0,0.1,0,1.5,6260,distributed,0.0192,14,12.731,13,2.55198726485851,9,7.318,7,4.53595370346744,True,14,12.412,13,3.2302099003006,100,0,0
True,27,27.6936936936937,27,5.09492183441209,99.9000000000001,0.1,0,0.1,0,1.55,6260,distributed,0.0192,13,11.327,11,2.69964275414359,6,6.415,5,3.96519545545992,True,11,11.934,11,4.01617280504711,100,0,0
True,26,26.8868868868869,26,4.8439324830264,99.9000000000001,0.1,0,0.1,0,1.6,6260,distributed,0.0192,11,10.275,10,2.09937490696636,6,6.303,6,3.97003664970489,True,11,10.7667667667668,10,4.45336829218093,99.9000000000001,0.1,0
